start,end,duration_ms,poll_ts,poll_slack_ms,start_time_us,start_time_raw_s,start_time_s,start_time_to_poll_ms,post_begin_to_start_time_ms,post_cpu_ms,post_duration_ms,bytes_transferred,throughput_gbps,desc_count,req,handle,role,dp,tp,pid,n_blocks,remote_engine,remote_rank,interval_source
1780280869.2024207,1780280869.2146976,12.277,1780280869.2147026,0.0050067901611328125,137239164087,137239.164087,1780280869.2024207,12.28189468383789,0.0021457672119140625,3.020763397216797,3.008,6291456,0.5124587439928321,384,chatcmpl-a618f791-806a-4013-a502-f696e519f622-a37fc21d,"nixl_xfer_handle(0x5af9a35ceae0, released=False)",decode,0,0,452715,4,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0,nixl_start_time
1780280869.2055027,1780280869.2147167,9.214,1780280869.2147336,0.016927719116210938,137239167169,137239.167169,1780280869.2055027,9.230852127075195,0.0026226043701171875,2.0143985748291016,2.002,3145728,0.34140742348599956,192,chatcmpl-059f37a5-342e-45d0-a116-91fa08f0d437-81ce4731,"nixl_xfer_handle(0x5af9a378bb10, released=False)",decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0,nixl_start_time
1780280869.2075686,1780280869.2148237,7.255,1780280869.2148294,0.0057220458984375,137239169235,137239.169235,1780280869.2075686,7.260799407958984,0.0021457672119140625,0.2276897430419922,0.219,1572864,0.2167972432804962,48,chatcmpl-7cc25318-6934-4a33-a274-a7c173ab0af8-98f26fd3,"nixl_xfer_handle(0x5af9a37a3c00, released=False)",decode,0,0,452715,1,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0,nixl_start_time
1780280869.2078476,1780280869.2149026,7.055,1780280869.2149086,0.0059604644775390625,137239169514,137239.169514,1780280869.2078476,7.061004638671875,0.002384185791015625,1.2803077697753906,1.27,3145728,0.4458863217576187,192,chatcmpl-efde6dc4-c3b9-4d80-aec5-0fedac59d832-882975d4,"nixl_xfer_handle(0x5af9a37a3ea0, released=False)",decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0,nixl_start_time
1780280869.2091765,1780280869.3619936,152.817,1780280869.3620179,0.024318695068359375,137239170843,137239.170843,1780280869.2091765,152.84132957458496,0.0011920928955078125,1.3654232025146484,1.354,3145728,0.020584934922161797,192,chatcmpl-cdfb0e97-557e-41ba-b396-e545df4c320a-bbc8d754,"nixl_xfer_handle(0x5af9a385c390, released=False)",decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0,nixl_start_time
1780280869.2105997,1780280869.3620386,151.439,1780280869.3620567,0.01811981201171875,137239172266,137239.172266,1780280869.2105997,151.4570713043213,0.0019073486328125,3.4210681915283203,3.41,7864320,0.051930612325754924,480,chatcmpl-7efe3098-14de-4cc1-87fd-8f6b7d2bbf74-a8a6724f,"nixl_xfer_handle(0x5af9a385c520, released=False)",decode,0,0,452715,5,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0,nixl_start_time
1780280869.2507477,1780280869.2593937,8.645999999999999,1780280869.334367,74.97334480285645,137239212414,137239.212414,1780280869.2507477,83.61935615539551,0.004291534423828125,8.69441032409668,8.646,4718592,0.5457543372657877,288,chatcmpl-b14c51a0-c255-45ef-a2f4-1d64fd63de2b-9ee6cc96,"nixl_xfer_handle(0x556336da6ac0, released=False)",decode,1,0,452712,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0,nixl_start_time
1780280869.2597106,1780280869.3343856,74.67500000000001,1780280869.3344247,0.03910064697265625,137239221377,137239.221377,1780280869.2597106,74.71418380737305,0.003814697265625,4.6749114990234375,4.657,31457280,0.4212558419819216,1920,chatcmpl-4a7a1c91-2eb1-4b2b-a9c3-fe3db0006cdd-a9440ee0,"nixl_xfer_handle(0x5563525929d0, released=False)",decode,1,0,452712,20,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0,nixl_start_time
1780280869.2645597,1780280869.3344378,69.878,1780280869.3395145,5.07664680480957,137239226226,137239.226226,1780280869.2645597,74.95474815368652,0.003337860107421875,5.021095275878906,4.999,22020096,0.3151220126506197,1344,chatcmpl-5eb5eab0-0d7f-4530-8ab2-38356f078ac0-9923cadb,"nixl_xfer_handle(0x5562eb38f0f0, released=False)",decode,1,0,452712,14,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0,nixl_start_time
1780280869.2697058,1780280869.3395267,69.821,1780280869.3446724,5.145788192749023,137239231372,137239.231372,1780280869.2697058,74.9666690826416,0.0040531158447265625,10.925769805908203,10.845,6291456,0.0901083628134802,384,chatcmpl-d19c633f-10f4-4196-a76a-e5882e0dc49a-8c9c5f20,"nixl_xfer_handle(0x5562e9e217e0, released=False)",decode,1,0,452712,4,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0,nixl_start_time
1780280869.2809887,1780280869.3446896,63.70099999999999,1780280869.344724,0.034332275390625,137239242655,137239.242655,1780280869.2809887,63.735246658325195,0.003337860107421875,4.328250885009766,4.306,3145728,0.049382709847569116,192,chatcmpl-05316d80-0e82-4548-a9a9-ff55f0aab34e-bc2a0bc7,"nixl_xfer_handle(0x5562e9f841b0, released=False)",decode,1,0,452712,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0,nixl_start_time
1780280869.2855616,1780280869.3447366,59.175,1780280869.3498154,5.078792572021484,137239247228,137239.247228,1780280869.2855616,64.2538070678711,0.00286102294921875,3.9360523223876953,3.915,3145728,0.05315974651457542,192,chatcmpl-df4c2144-2f26-4f3f-888c-9a1b03cb61e4-bcfa9769,"nixl_xfer_handle(0x5562e9bf6ad0, released=False)",decode,1,0,452712,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0,nixl_start_time
1780280869.2897737,1780280869.3238437,34.07,1780280869.3498247,25.98094940185547,137239251440,137239.25144,1780280869.2897737,60.05096435546875,0.0030994415283203125,34.1038703918457,34.07,18874368,0.5539879072497799,1152,chatcmpl-51651e4a-0bef-410d-8706-b15fbd6cc2b0-bd4d1e83,"nixl_xfer_handle(0x556356273690, released=False)",decode,1,0,452712,12,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0,nixl_start_time
